id,date,home_team,away_team,home_goals,away_goals,match_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_target,away_shots_target,home_red_cards,away_red_cards,b365h,b365d,b365a,season,league,home_team_goals_avg_last_5,away_goals_avg_last_5,ht_home_goals_avg_last_5,ht_away_goals_avg_last_5,home_balance_1h,home_balance_2h,away_balance_1h,away_balance_2h,home_form_1h_last_5,away_form_1h_last_5,home_form_2h_last_5,away_form_2h_last_5,home_shots_avg_last_5,away_shots_avg_last_5,home_shots_target_avg_last_5,away_shots_target_avg_last_5,home_red_cards_avg_last_5,away_red_cards_avg_last_5,home_goals_conceded_avg_last_5,away_goals_conceded_avg_last_5,target,home_points,away_points,home_points_avg_last_5,away_points_avg_last_5,home_overall_points_last_5,away_overall_points_last_5
6624,2025-03-02,Osasuna,Valencia,3,3,D,3,2,H,12,12,5,5,0,0,2.3,3.2,3.3,2425,SP1,1.4,0.8,0.4,0.0,1,-1,-1,1,-0.4,-1.6,0.4,0.2,11.2,10.4,4.4,2.4,0.0,0.0,1.4,2.2,1,1,1,1.2,0.6,1.2,1.4
6623,2025-03-02,Roma,Como,2,1,H,0,1,A,11,10,4,3,0,1,1.87,3.6,4.0,2425,I1,3.0,1.0,1.4,0.2,-1,2,1,-2,1.0,-0.4,1.6,0.0,15.4,10.2,5.8,3.4,0.0,0.2,0.4,1.4,2,3,0,2.6,1.0,2.6,1.2
6622,2025-03-02,Genoa,Empoli,1,1,D,0,1,A,5,7,1,1,0,0,1.91,3.1,4.75,2425,I1,1.2,1.0,0.0,0.6,-1,1,1,-1,-0.4,-0.2,1.2,-1.6,12.4,11.2,3.8,3.4,0.0,0.2,0.4,2.8,1,1,1,2.0,0.2,1.4,0.2
6621,2025-03-02,Bologna,Cagliari,2,1,H,0,1,A,15,2,5,1,0,0,1.57,3.75,6.5,2425,I1,2.4,0.8,0.8,0.2,-1,2,1,-2,0.2,-0.4,1.0,0.0,16.8,8.4,6.0,2.8,0.0,0.0,1.2,1.2,2,3,0,2.6,1.0,2.0,0.8
6620,2025-03-02,Monza,Torino,0,2,A,0,1,A,9,13,2,7,0,0,4.1,3.3,1.95,2425,I1,0.8,1.4,0.6,0.4,-1,-1,1,1,-0.2,-0.4,-0.2,0.4,10.0,9.0,3.0,4.2,0.2,0.2,1.2,1.4,0,0,3,0.8,1.2,0.2,1.6
6619,2025-03-02,Lyon,Brest,2,1,H,1,1,D,10,15,4,5,0,0,1.65,3.9,5.25,2425,F1,2.2,1.0,0.8,0.6,0,1,0,-1,0.6,0.4,0.8,0.0,13.6,12.2,5.8,4.8,0.0,0.0,0.8,0.6,2,3,0,2.0,2.0,1.4,1.6
6625,2025-03-02,Angers,Toulouse,0,4,A,0,0,D,5,19,1,13,0,0,3.3,3.1,2.35,2425,F1,1.0,1.4,0.4,0.2,0,-4,0,4,0.2,0.2,-0.4,0.2,10.2,9.0,2.0,3.8,0.2,0.0,1.2,1.0,0,0,3,1.4,1.6,1.0,1.0
6634,2025-03-03,Juventus,Verona,2,0,H,0,0,D,27,5,9,2,0,0,1.3,5.0,12.0,2425,I1,2.2,1.0,0.4,0.6,0,2,0,-2,0.0,0.0,1.2,-0.2,16.2,10.8,6.2,3.4,0.0,0.0,1.0,1.2,2,3,0,2.2,1.4,2.4,1.4
6636,2025-03-07,M'gladbach,Mainz,1,3,A,0,1,A,12,16,4,8,0,0,2.6,3.3,2.7,2425,D1,1.6,1.0,1.0,0.4,-1,-1,1,1,0.6,-0.4,-0.2,0.4,10.4,10.0,4.0,3.0,0.2,0.0,1.2,1.0,0,0,3,1.4,1.2,2.0,2.0
6637,2025-03-07,Toulouse,Monaco,1,1,D,0,1,A,8,13,3,3,0,0,3.25,3.5,2.15,2425,F1,1.0,1.0,0.2,0.6,-1,1,1,-1,-0.4,-0.2,0.0,-0.8,14.8,15.4,4.6,5.4,0.0,0.0,1.4,2.0,1,1,1,0.8,0.4,1.6,1.8
6635,2025-03-07,Cagliari,Genoa,1,1,D,1,0,H,9,8,1,2,0,0,2.45,3.0,3.2,2425,I1,1.4,0.6,0.0,0.2,1,-1,-1,1,-0.6,-0.6,0.4,-0.2,12.2,9.0,3.6,2.2,0.0,0.0,1.6,1.4,1,1,1,1.2,0.4,0.8,1.0
6650,2025-03-08,Nott'm Forest,Man City,1,0,H,0,0,D,9,14,4,3,0,0,4.0,3.75,1.85,2425,E0,2.4,2.4,1.6,1.0,0,1,0,-1,1.6,0.8,0.2,0.2,10.0,14.2,4.4,6.2,0.0,0.0,0.6,1.4,2,3,0,2.2,2.0,0.8,1.8
6659,2025-03-08,Como,Venezia,1,1,D,0,0,D,12,11,7,6,0,0,1.57,3.8,6.5,2425,I1,1.8,0.6,1.0,0.2,0,0,0,0,0.6,0.2,-0.4,-1.0,12.4,8.0,5.2,2.4,0.2,0.0,1.6,1.4,1,1,1,1.2,0.4,1.2,0.4
6658,2025-03-08,Marseille,Lens,0,1,A,0,0,D,15,3,6,2,0,0,1.53,4.33,6.0,2425,F1,3.2,1.4,0.8,0.8,0,-1,0,1,0.6,0.0,1.6,-0.2,20.4,17.2,8.4,4.8,0.0,0.4,1.0,1.6,0,0,3,2.6,1.4,2.4,0.6
6657,2025-03-08,Rennes,Paris SG,1,4,A,0,1,A,13,19,3,9,0,0,4.75,3.9,1.7,2425,F1,0.8,3.0,0.4,0.4,-1,-2,1,2,0.0,0.2,-0.4,1.4,14.0,15.0,4.2,8.0,0.2,0.0,1.2,1.4,0,0,3,1.2,3.0,2.4,3.0
6656,2025-03-08,Lille,Montpellier,1,0,H,0,0,D,18,10,8,3,0,0,1.37,4.75,7.5,2425,F1,2.0,0.4,0.8,0.0,0,1,0,-1,0.0,-0.6,0.8,-0.6,15.2,10.6,6.2,3.4,0.0,0.0,1.2,1.6,2,3,0,2.0,0.6,1.8,0.0
6655,2025-03-08,Crystal Palace,Ipswich,1,0,H,0,0,D,19,15,4,8,0,0,1.45,4.75,6.25,2425,E0,1.8,1.2,0.4,0.6,0,1,0,-1,-0.2,-0.6,0.6,-0.4,16.8,5.8,6.6,2.4,0.0,0.2,1.4,2.2,2,3,0,1.4,0.4,1.8,0.2
6654,2025-03-08,Brentford,Aston Villa,0,1,A,0,0,D,13,12,3,4,0,0,2.2,3.8,2.9,2425,E0,0.8,0.8,0.4,0.0,0,-1,0,1,0.0,-0.8,-1.2,-0.6,13.2,7.8,4.2,2.6,0.0,0.2,2.0,2.2,0,0,3,0.4,0.8,2.0,1.0
6653,2025-03-08,Liverpool,Southampton,3,1,H,0,1,A,28,6,7,4,0,0,1.1,9.0,19.0,2425,E0,2.6,1.2,1.4,0.6,-1,3,1,-3,1.2,-1.0,0.4,-0.4,15.2,9.2,5.0,3.6,0.0,0.0,1.0,2.6,2,3,0,2.6,0.6,2.2,0.6
6651,2025-03-08,Brighton,Fulham,2,1,H,1,1,D,9,6,4,1,0,0,1.95,3.6,3.75,2425,E0,1.2,2.0,0.6,0.2,0,1,0,-1,0.2,-0.8,0.4,1.6,15.0,15.6,4.2,4.6,0.0,0.0,0.6,1.2,2,3,0,1.6,2.4,1.8,1.8
6649,2025-03-08,Lecce,Milan,2,3,A,1,0,H,11,16,3,9,0,0,4.75,3.6,1.75,2425,I1,0.2,1.2,0.0,0.2,1,-2,-1,2,-0.8,0.0,-0.4,-0.2,10.8,15.0,2.2,5.2,0.2,0.2,1.4,1.4,0,0,3,0.4,1.2,1.0,1.2
6652,2025-03-08,Parma,Torino,2,2,D,0,1,A,12,6,4,2,0,0,3.0,3.25,2.4,2425,I1,1.2,1.6,0.4,0.6,-1,1,1,-1,-0.2,-0.2,0.2,0.4,11.2,8.8,4.4,4.8,0.0,0.2,1.2,1.4,1,1,1,1.4,1.2,0.6,1.6
6647,2025-03-08,Valencia,Valladolid,2,1,H,1,1,D,17,11,4,4,0,0,1.38,4.5,9.0,2425,SP1,1.2,0.6,1.0,0.0,0,1,0,-1,0.6,-1.6,-0.6,-1.4,11.8,6.6,3.6,2.6,0.0,0.2,1.2,3.6,2,3,0,1.8,0.0,1.6,0.2
6648,2025-03-08,Wolves,Everton,1,1,D,1,1,D,11,12,3,4,0,0,2.6,3.1,2.88,2425,E0,1.0,1.0,0.4,0.6,0,0,0,0,-0.2,0.2,0.0,0.0,11.0,9.0,4.8,2.8,0.2,0.0,1.2,0.8,1,1,1,1.2,1.6,1.2,1.8
6638,2025-03-08,Celta,Leganes,2,1,H,2,1,H,7,12,4,6,0,0,1.55,3.8,7.0,2425,SP1,1.8,0.4,0.6,0.4,1,0,-1,0,0.2,-0.4,0.8,-0.4,10.4,9.0,4.8,3.6,0.0,0.2,0.8,1.2,2,3,0,2.4,1.0,1.6,0.8
6640,2025-03-08,Bayern Munich,Bochum,2,3,A,2,1,H,14,8,5,5,1,0,1.11,9.5,19.0,2425,D1,3.8,0.6,1.6,0.4,1,-2,-1,2,1.4,-0.4,1.4,-0.8,23.8,12.0,11.2,3.6,0.0,0.0,1.0,1.8,0,0,3,3.0,0.4,2.6,1.0
6641,2025-03-08,Dortmund,Augsburg,0,1,A,0,1,A,14,6,1,1,0,0,1.53,4.33,5.75,2425,D1,2.4,1.6,0.8,0.8,-1,0,1,0,0.2,0.6,0.6,0.8,13.2,9.6,4.8,3.2,0.4,0.0,1.6,0.2,0,0,3,1.0,2.2,1.8,1.4
6642,2025-03-08,Holstein Kiel,Stuttgart,2,2,D,1,1,D,17,5,5,2,1,0,5.75,4.33,1.53,2425,D1,2.4,1.4,1.6,0.6,0,0,0,0,0.2,0.2,0.2,0.2,9.0,11.8,4.4,5.2,0.2,0.0,2.0,1.0,1,1,1,1.4,2.0,0.8,0.8
6639,2025-03-08,Inter,Monza,3,2,H,1,2,A,30,8,9,4,0,0,1.14,7.0,21.0,2425,I1,2.0,0.6,0.6,0.2,-1,2,1,-2,0.2,-0.8,1.0,-1.8,17.4,5.2,6.2,1.8,0.0,0.2,0.8,3.2,2,3,0,2.6,0.0,1.4,0.2
6644,2025-03-08,Wolfsburg,St Pauli,1,1,D,0,1,A,16,14,4,4,0,0,1.75,3.5,5.0,2425,D1,1.8,0.6,0.2,0.4,-1,1,1,-1,-0.6,0.0,1.0,-0.4,15.6,9.8,5.8,2.8,0.0,0.2,1.4,1.0,1,1,1,1.2,1.2,1.8,0.2
6645,2025-03-08,Freiburg,RB Leipzig,0,0,D,0,0,D,10,18,2,3,0,0,2.55,3.3,2.7,2425,D1,2.6,1.0,1.2,1.0,0,0,0,0,1.0,0.4,0.4,-1.4,12.2,8.2,5.4,2.6,0.0,0.4,1.2,2.0,1,1,1,2.4,0.6,2.6,1.2
6646,2025-03-08,Alaves,Villarreal,1,0,H,1,0,H,5,24,3,2,2,0,3.1,3.25,2.38,2425,SP1,0.4,1.8,0.2,0.6,1,0,-1,0,-0.2,0.2,-0.4,0.6,9.4,12.6,3.0,4.8,0.0,0.0,1.0,1.0,2,3,0,0.4,2.0,0.4,2.2
6643,2025-03-08,Leverkusen,Werder Bremen,0,2,A,0,1,A,18,11,4,7,0,0,1.27,5.75,11.0,2425,D1,2.4,1.2,0.8,0.4,-1,-1,1,1,0.8,-0.6,1.0,-1.0,14.8,7.8,6.8,2.6,0.2,0.0,0.6,2.8,0,0,3,2.6,0.8,2.2,0.6
6678,2025-03-09,Nice,Lyon,0,2,A,0,0,D,18,8,4,5,0,0,2.0,3.7,3.5,2425,F1,2.2,1.8,1.2,0.8,0,-2,0,2,1.0,-0.2,0.6,0.0,14.4,10.2,6.0,4.0,0.2,0.0,0.6,2.0,0,0,3,3.0,0.8,2.6,1.8
6671,2025-03-09,Betis,Las Palmas,1,0,H,0,0,D,14,8,6,1,0,1,1.42,4.5,7.5,2425,SP1,1.8,0.8,1.0,0.4,0,1,0,-1,0.4,-1.0,0.0,-0.2,14.6,7.6,4.8,2.8,0.2,0.4,1.4,2.0,2,3,0,1.6,0.4,2.0,0.2
6677,2025-03-09,Real Madrid,Vallecano,2,1,H,2,1,H,10,20,5,6,0,0,1.29,5.75,9.5,2425,SP1,2.6,0.8,1.8,0.4,1,0,-1,0,1.2,-0.2,0.6,0.2,20.0,12.8,7.8,3.4,0.0,0.0,0.8,0.8,2,3,0,2.6,1.2,1.0,1.4
6676,2025-03-09,Reims,Auxerre,0,2,A,0,2,A,18,13,4,9,0,0,2.4,3.3,3.0,2425,F1,0.8,1.0,0.6,0.8,-2,0,2,0,-0.2,-0.2,-0.6,-1.4,12.0,10.2,2.4,4.8,0.2,0.2,1.6,2.6,0,0,3,0.4,0.2,0.0,1.0
6675,2025-03-09,Nantes,Strasbourg,0,1,A,0,0,D,11,9,2,1,0,0,2.6,3.25,2.75,2425,F1,1.4,1.2,0.4,0.6,0,-1,0,1,0.0,0.4,0.2,0.2,12.6,8.2,4.2,3.2,0.0,0.2,1.2,0.6,0,0,3,1.6,2.0,1.2,2.0
6674,2025-03-09,Le Havre,St Etienne,1,1,D,1,1,D,13,12,7,3,0,0,2.3,3.4,3.1,2425,F1,0.6,1.0,0.4,0.4,0,0,0,0,-1.0,-0.6,-1.0,-1.2,11.0,7.0,2.6,2.4,0.2,0.2,2.6,2.8,1,1,1,0.0,0.2,1.4,0.2
6673,2025-03-09,Ein Frankfurt,Union Berlin,1,2,A,1,0,H,14,11,3,3,0,0,1.73,4.0,4.5,2425,D1,2.2,1.0,1.0,0.4,1,-2,-1,2,0.2,-1.0,0.6,-1.0,15.8,13.6,5.8,4.0,0.0,0.2,1.4,3.0,0,0,3,2.0,0.6,1.0,0.8
6672,2025-03-09,Ath Bilbao,Mallorca,1,1,D,0,0,D,8,9,2,2,0,0,1.62,3.7,6.0,2425,SP1,2.8,0.4,1.4,0.0,0,0,0,0,1.4,-1.4,1.0,0.0,20.4,10.0,6.8,2.2,0.0,0.2,0.4,1.8,1,1,1,2.6,0.8,1.6,1.2
6670,2025-03-09,Hoffenheim,Heidenheim,1,1,D,1,0,H,16,23,3,5,0,0,1.75,4.0,4.33,2425,D1,0.8,1.2,0.0,0.6,1,-1,-1,1,-1.0,-0.6,-0.2,-0.2,16.4,10.0,4.8,4.0,0.0,0.0,2.0,2.0,1,1,1,0.4,0.4,1.4,0.2
6666,2025-03-09,Verona,Bologna,1,2,A,0,1,A,7,12,2,6,1,0,5.25,3.3,1.75,2425,I1,0.2,1.0,0.0,0.4,-1,0,1,0,-1.2,-0.4,-0.4,0.4,12.8,11.0,3.6,4.4,0.4,0.0,1.8,1.0,0,0,3,0.8,1.2,1.2,2.0
6668,2025-03-09,Getafe,Ath Madrid,2,1,H,0,0,D,11,4,3,2,0,1,4.5,3.1,1.95,2425,SP1,0.6,2.2,0.4,1.2,0,1,0,-1,0.0,1.0,-0.2,0.6,12.0,11.6,4.0,4.2,0.2,0.0,0.8,0.6,2,3,0,1.0,2.0,1.4,2.2
6667,2025-03-09,Man United,Arsenal,1,1,D,1,0,H,10,17,6,6,0,0,5.75,3.5,1.7,2425,E0,1.4,1.4,0.6,0.4,1,-1,-1,1,-0.6,0.2,0.0,0.8,14.0,11.2,3.6,3.4,0.2,0.2,2.0,0.4,1,1,1,1.2,2.2,1.4,2.0
6665,2025-03-09,Napoli,Fiorentina,2,1,H,1,0,H,19,7,11,2,0,0,1.55,4.0,6.25,2425,I1,1.4,1.2,0.4,0.8,1,0,-1,0,-0.2,0.2,1.0,-0.6,18.0,8.8,4.4,2.8,0.0,0.2,0.6,1.6,2,3,0,2.2,0.8,0.8,1.2
6664,2025-03-09,Empoli,Roma,0,1,A,0,1,A,3,16,1,7,0,0,3.9,3.3,2.0,2425,I1,0.6,1.4,0.2,0.4,-1,0,1,0,-1.0,0.0,-1.0,0.6,10.0,13.6,3.0,5.6,0.2,0.0,2.6,0.8,0,0,3,0.2,2.2,0.2,2.6
6663,2025-03-09,Juventus,Atalanta,0,4,A,0,1,A,9,19,2,9,0,0,2.5,3.25,2.88,2425,I1,2.2,2.6,0.2,1.4,-1,-3,1,3,-0.2,1.0,1.8,1.2,19.2,10.8,7.2,4.8,0.0,0.0,0.6,0.4,0,0,3,2.6,2.2,3.0,1.8
6662,2025-03-09,Brest,Angers,2,0,H,1,0,H,19,7,7,1,0,0,1.73,3.6,5.0,2425,F1,2.6,1.4,1.2,0.8,1,1,-1,-1,0.6,0.4,0.0,-0.4,13.4,9.8,7.0,3.0,0.0,0.0,2.0,1.4,2,3,0,2.0,1.4,1.0,1.0
6661,2025-03-09,Tottenham,Bournemouth,2,2,D,0,1,A,12,17,4,8,0,0,2.7,3.9,2.35,2425,E0,1.0,2.4,1.0,0.8,-1,1,1,-1,0.2,0.0,-0.6,0.8,14.8,15.0,5.2,6.8,0.0,0.0,1.4,1.6,1,1,1,0.8,1.6,1.8,1.2
6660,2025-03-09,Chelsea,Leicester,1,0,H,0,0,D,20,3,7,3,0,0,1.18,8.0,12.0,2425,E0,2.4,0.8,1.2,0.2,0,1,0,-1,0.8,-1.2,0.4,-0.4,19.6,7.8,7.6,1.8,0.0,0.0,1.2,2.4,2,3,0,2.0,0.6,1.2,0.6
6669,2025-03-09,Sociedad,Sevilla,0,1,A,0,0,D,7,9,2,4,0,0,2.2,3.2,3.5,2425,SP1,1.2,1.8,0.4,0.6,0,-1,0,1,0.4,-0.2,0.0,0.8,11.8,11.6,3.8,4.6,0.0,0.0,0.8,1.2,0,0,3,2.0,1.6,1.2,1.2
6679,2025-03-10,Lazio,Udinese,1,1,D,1,1,D,10,15,5,4,0,0,1.73,3.5,5.25,2425,I1,2.0,1.0,0.8,0.4,0,0,0,0,0.2,-0.4,0.4,0.2,16.6,10.4,5.2,4.2,0.2,0.2,1.4,1.2,1,1,1,1.2,1.6,2.2,2.6
6680,2025-03-10,Espanol,Girona,1,1,D,0,0,D,7,18,4,4,0,0,3.1,3.2,2.4,2425,SP1,1.2,0.6,0.6,0.2,0,0,0,0,0.4,-0.6,0.0,-0.6,10.8,7.4,3.6,2.0,0.0,0.0,0.8,1.8,1,1,1,1.8,0.6,1.6,0.8
6681,2025-03-10,West Ham,Newcastle,0,1,A,0,0,D,9,9,2,3,0,0,3.25,3.4,2.2,2425,E0,1.0,1.4,0.8,1.2,0,-1,0,1,0.0,0.0,-1.0,-0.2,7.8,9.8,1.6,3.6,0.2,0.0,2.0,1.6,0,0,3,1.2,1.8,1.4,1.2
6685,2025-03-14,Las Palmas,Alaves,2,2,D,0,1,A,14,9,7,3,0,0,2.88,3.0,2.75,2425,SP1,0.8,1.8,0.0,0.6,-1,1,1,-1,0.0,-0.2,-0.6,0.4,14.2,11.6,4.8,4.4,0.2,0.0,1.4,1.6,1,1,1,0.8,1.2,0.2,1.0
6684,2025-03-14,St Pauli,Hoffenheim,1,0,H,0,0,D,10,4,5,0,0,0,2.25,3.25,3.3,2425,D1,0.8,1.6,0.4,0.8,0,1,0,-1,0.2,-0.4,-0.4,0.0,10.2,11.6,2.4,4.8,0.0,0.0,1.0,2.0,2,3,0,0.8,1.8,0.2,1.6
6682,2025-03-14,Nice,Auxerre,1,1,D,1,0,H,20,10,6,4,1,0,1.57,3.9,6.0,2425,F1,1.8,1.4,1.2,1.2,1,-1,-1,1,1.0,0.6,0.0,-1.4,14.6,12.0,5.8,6.6,0.2,0.2,0.8,2.2,1,1,1,2.4,0.8,2.4,1.6
6683,2025-03-14,Genoa,Lecce,2,1,H,2,0,H,8,15,2,2,0,0,2.15,2.9,4.2,2425,I1,1.4,1.4,0.0,0.8,2,-1,-2,1,-0.6,0.4,1.4,-0.4,12.4,10.8,3.8,3.8,0.0,0.2,0.6,1.4,2,3,0,2.0,1.4,1.2,0.4
6700,2025-03-15,Mallorca,Espanol,2,1,H,0,0,D,20,2,7,0,0,0,1.77,3.3,5.0,2425,SP1,1.4,0.6,1.0,0.2,0,1,0,-1,0.8,-0.2,-0.4,-0.2,12.6,7.4,3.2,1.4,0.4,0.0,1.0,1.0,2,3,0,1.6,0.8,1.4,1.6
6706,2025-03-15,Man City,Brighton,2,2,D,2,1,H,11,15,3,3,0,0,1.67,4.33,4.5,2425,E0,2.4,2.2,1.4,0.6,1,-1,-1,1,0.6,-0.4,0.8,0.6,15.2,11.6,6.0,5.8,0.0,0.0,1.0,2.0,1,1,1,2.0,2.0,1.2,2.4
6705,2025-03-15,Girona,Valencia,1,1,D,0,0,D,14,12,4,2,0,0,1.92,3.5,3.9,2425,SP1,1.8,1.4,1.0,0.4,0,0,0,0,0.6,-1.6,-0.2,0.4,13.0,10.0,5.0,3.0,0.2,0.0,1.4,2.6,1,1,1,1.4,0.8,0.4,1.6
6704,2025-03-15,Everton,West Ham,1,1,D,0,0,D,13,10,5,5,0,0,2.05,3.2,3.9,2425,E0,2.2,1.0,1.8,0.4,0,0,0,0,1.6,-0.2,-0.8,-0.2,10.8,13.2,5.4,3.4,0.2,0.0,1.4,1.4,1,1,1,1.6,1.4,1.4,1.2
6703,2025-03-15,Milan,Como,2,1,H,0,1,A,9,15,3,6,0,1,1.8,3.6,4.5,2425,I1,1.4,0.8,0.4,0.4,-1,2,1,-2,0.0,0.0,0.2,-0.6,16.2,10.2,5.4,3.2,0.2,0.4,1.2,1.4,2,3,0,1.6,0.8,1.2,1.4
6702,2025-03-15,Torino,Empoli,1,0,H,0,0,D,13,16,3,2,0,0,1.8,3.3,5.0,2425,I1,1.2,0.8,0.8,0.6,0,1,0,-1,0.6,0.2,0.0,-1.8,12.0,11.2,3.6,3.0,0.0,0.2,0.6,2.4,2,3,0,1.8,0.4,1.6,0.2
6701,2025-03-15,Villarreal,Real Madrid,1,2,A,1,2,A,23,9,10,5,0,0,3.1,3.75,2.15,2425,SP1,2.4,1.4,1.4,0.6,-1,0,1,0,1.0,0.2,0.4,0.2,16.0,16.8,5.6,4.8,0.2,0.4,1.0,1.0,0,0,3,1.6,1.4,2.0,1.6
6699,2025-03-15,Valladolid,Celta,0,1,A,0,0,D,5,10,2,1,0,0,5.0,3.8,1.63,2425,SP1,0.6,1.2,0.2,0.4,0,-1,0,1,-0.6,-0.4,-0.4,0.0,10.0,10.4,2.6,4.2,0.4,0.2,1.6,1.6,0,0,3,1.4,0.6,0.2,2.2
6698,2025-03-15,Udinese,Verona,0,1,A,0,0,D,11,7,3,2,0,0,1.73,3.5,5.0,2425,I1,1.6,0.4,0.6,0.2,0,-1,0,1,0.6,-0.2,0.2,-0.6,14.4,10.2,5.2,3.0,0.0,0.0,0.8,1.2,0,0,3,2.0,0.8,2.2,0.6
6696,2025-03-15,Ipswich,Nott'm Forest,2,4,A,0,3,A,11,11,4,6,0,0,3.75,3.5,2.0,2425,E0,0.8,1.8,0.6,1.0,-3,1,3,-1,-0.6,-0.2,-1.4,-0.2,10.8,13.0,4.8,4.2,0.0,0.0,2.8,2.2,0,0,3,0.6,1.2,0.2,1.4
6697,2025-03-15,Monza,Parma,1,1,D,0,0,D,12,14,4,6,0,0,3.1,3.0,2.45,2425,I1,0.6,0.6,0.4,0.2,0,0,0,0,-0.2,-0.2,-0.4,-0.6,8.4,9.8,2.4,3.2,0.2,0.0,1.2,1.4,1,1,1,0.8,0.2,0.2,0.8
6694,2025-03-15,Southampton,Wolves,1,2,A,0,1,A,10,5,3,3,0,0,3.7,3.4,2.0,2425,E0,0.4,1.0,0.2,0.6,-1,0,1,0,-1.0,-0.6,-1.8,-0.4,11.0,12.4,3.2,4.6,0.0,0.0,3.2,2.0,0,0,3,0.0,0.8,0.6,1.4
6693,2025-03-15,Augsburg,Wolfsburg,1,0,H,0,0,D,9,13,2,2,0,0,2.55,3.3,2.75,2425,D1,0.4,1.6,0.2,0.6,0,1,0,-1,-0.2,0.2,-0.2,0.2,10.2,9.2,4.0,2.8,0.0,0.0,0.8,1.2,2,3,0,1.0,2.0,1.8,1.8
6692,2025-03-15,Bournemouth,Brentford,1,2,A,1,1,D,17,10,5,4,0,0,1.73,4.2,4.2,2425,E0,1.2,2.4,0.2,1.0,0,-1,0,1,-0.2,1.0,0.8,1.2,15.0,13.8,5.6,6.2,0.2,0.0,0.6,0.2,0,0,3,1.4,2.6,0.8,1.4
6691,2025-03-15,Union Berlin,Bayern Munich,1,1,D,0,0,D,7,18,3,4,0,0,8.5,5.0,1.36,2425,D1,0.6,1.4,0.4,0.4,0,0,0,0,-0.8,0.0,0.2,0.6,15.6,12.4,3.6,4.4,0.0,0.0,1.2,0.8,1,1,1,0.8,2.0,1.2,2.0
6690,2025-03-15,Werder Bremen,M'gladbach,2,4,A,2,2,D,23,13,2,7,0,1,2.35,3.6,2.8,2425,D1,1.2,1.8,0.6,1.0,0,-2,0,2,-0.6,0.6,-0.2,-0.8,14.6,10.0,4.0,5.0,0.6,0.0,2.0,2.0,0,0,3,0.8,1.8,0.6,1.4
6689,2025-03-15,RB Leipzig,Dortmund,2,0,H,1,0,H,15,25,5,9,0,0,2.38,3.6,2.88,2425,D1,2.2,1.2,1.4,0.2,1,1,-1,-1,0.4,-1.0,0.2,0.4,13.4,15.0,5.4,3.4,0.2,0.0,1.6,1.8,2,3,0,1.6,1.2,1.2,1.2
6688,2025-03-15,Mainz,Freiburg,2,2,D,1,0,H,9,24,4,8,1,0,1.95,3.3,4.1,2425,D1,1.6,0.6,0.6,0.4,1,-1,-1,1,0.6,-0.4,0.8,-0.6,9.6,7.4,4.6,3.4,0.0,0.0,0.2,1.6,1,1,1,2.6,1.4,2.6,2.2
6687,2025-03-15,Nantes,Lille,1,0,H,0,0,D,10,13,3,4,1,0,3.6,3.2,2.15,2425,F1,1.2,1.0,0.4,0.2,0,1,0,-1,0.0,-0.8,-0.2,0.4,12.0,12.4,4.2,5.0,0.0,0.0,1.4,1.4,2,3,0,1.0,1.0,0.6,1.8
6686,2025-03-15,Angers,Monaco,0,2,A,0,0,D,6,16,2,5,0,0,6.5,4.75,1.42,2425,F1,1.0,1.2,0.4,0.8,0,-2,0,2,0.4,0.0,-0.8,-1.0,9.2,15.2,1.8,5.4,0.2,0.0,1.4,2.2,0,0,3,1.4,0.4,0.8,1.4
6695,2025-03-15,Lens,Rennes,1,0,H,0,0,D,9,12,4,5,0,0,2.05,3.5,3.6,2425,F1,1.0,2.0,0.6,0.8,0,1,0,-1,0.2,0.0,-1.0,0.6,13.4,13.0,3.4,6.2,0.4,0.2,1.8,1.4,2,3,0,0.6,1.2,0.6,1.8
6721,2025-03-16,Venezia,Napoli,0,0,D,0,0,D,13,15,4,7,0,0,5.75,4.33,1.53,2425,I1,0.4,2.0,0.4,1.2,0,0,0,0,0.0,0.6,-0.4,0.0,9.0,8.0,2.2,3.2,0.0,0.0,0.8,1.4,1,1,1,0.6,1.6,0.6,1.2
6719,2025-03-16,Leicester,Man United,0,3,A,0,1,A,11,18,3,5,0,0,4.5,3.5,1.83,2425,E0,0.0,1.0,0.0,0.0,-1,-2,1,2,-0.8,-0.6,-1.6,0.2,10.8,10.6,3.4,3.6,0.0,0.2,2.4,1.4,0,0,3,0.0,1.0,0.0,1.0
6720,2025-03-16,Bologna,Lazio,5,0,H,1,0,H,13,7,7,2,0,0,2.4,3.1,3.25,2425,I1,2.4,1.4,0.8,0.8,1,4,-1,-4,0.0,0.4,1.4,0.2,17.0,14.4,5.4,5.6,0.0,0.2,1.0,0.8,2,3,0,3.0,2.0,2.4,1.8
6722,2025-03-16,Leganes,Betis,2,3,A,2,0,H,10,21,4,6,0,0,3.8,3.3,2.05,2425,SP1,1.4,1.4,0.8,0.8,2,-3,-2,3,0.2,0.8,-0.6,-0.6,6.4,11.4,2.2,4.2,0.8,0.4,1.8,1.2,0,0,3,1.4,1.8,0.8,2.4
